pitcher_name_first,pitcher_name_last,pitcher_mlbid,game_date,pi_pitch_type,mph,rpm,pitch_result,pitch_outcome,rel_x,rel_y,rel_z,plate_x,plate_z,at_bat_index,pitch_of_ab,inning,half_inning,runs_home_before,runs_away_before,pitchid,year
Zack,Greinke,425844,2021-05-14,CS,65.72975,2291,S,S,-0.54962844,54.7,6.3903494,0.7396261,0.55771977,52,6,6,top,10,2,170060,2021
Tyler,Duffey,608648,2021-05-16,CS,74.67559,2337,S,S,-2.8178504,54.47,5.9310546,-0.30416965,2.4616385,50,1,6,top,4,5,178623,2021
Sonny,Gray,543243,2021-05-17,CS,77.52203,2830,PU,OUT,-0.7830469,53.99,5.483953,-0.090937875,2.543329,29,2,4,top,0,3,181162,2021
Sonny,Gray,543243,2021-05-17,CS,74.751366,2876,S,S,-0.7817584,54.01,5.3985844,-0.92435175,1.3192388,37,1,5,top,0,3,181386,2021
Zack,Greinke,425844,2021-05-19,CS,61.632465,2063,B,B,-1.7009659,54.45,6.1253977,-0.3561191,1.0193021,32,2,4,bottom,1,2,188188,2021
Rich,Hill,448179,2021-05-20,CS,66.78791,2530,B,B,1.5666326,54.61,6.1877346,-1.3112792,1.5977205,54,2,6,bottom,1,6,192528,2021
Sonny,Gray,543243,2021-05-22,CS,77.0872,2687,F,F,-0.7111118,54.12,5.602994,0.3474229,1.6085694,7,2,2,top,0,0,198416,2021
Zack,Greinke,425844,2021-05-25,CS,67.93664,2268,B,B,-1.7511412,54.68,6.449007,2.1759539,0.59319115,0,4,1,top,0,0,208499,2021
Zack,Greinke,425844,2021-05-25,CS,67.55549,2362,B,B,-1.9364436,54.57,6.4588184,1.6230977,0.2501583,39,3,6,top,0,4,210726,2021
Sonny,Gray,543243,2021-05-27,CS,76.224045,2593,B,B,-0.7217966,54.1,5.479768,-0.8749867,1.3229337,6,2,1,bottom,0,1,216055,2021
Sonny,Gray,543243,2021-06-01,CS,77.23547,3003,S,S,-0.751281,54.2,5.5917797,-0.84443575,2.0981896,24,1,4,top,2,2,235562,2021
Sonny,Gray,543243,2021-06-01,CS,77.14049,2779,F,F,-0.6923268,54.16,5.6046176,-0.9877734,1.7496612,34,1,5,top,2,3,236062,2021
Sonny,Gray,543243,2021-06-01,CS,68.66656,2549,LD,1B,-0.6986054,54.24,5.527691,-0.79171896,2.6332114,34,2,5,top,2,3,236068,2021
Yu,Darvish,506433,2021-06-03,CS,66.22073,2509,B,B,-1.1665659,54.19,5.9248095,-0.8116226,5.1244164,8,4,2,top,0,0,241578,2021
Sonny,Gray,543243,2021-06-08,CS,75.26282,2673,S,S,-0.8745158,54.24,5.6908245,-0.8457454,1.839105,9,1,2,top,0,0,257736,2021
